,index,title,production_budget,domestic_gross,worldwide_gross,year,studio,runtime_minutes,genres,averagerating,numvotes,profit,roi
2607,3048,The Great Debaters,15000000.0,30226144.0,30261293, 2007,,,,,,15261293.0,101.74195333333333
2608,1952,Runner Runner,30000000.0,19316646.0,60512680,2013,,,,,,30512680.0,101.70893333333333
2609,4420,Le nom des gens,4600000.0,514237.0,9261711, 2011,,,,,,4661711.0,101.34154347826087
2610,2464,Teenage Mutant Ninja Turtles III,21000000.0,42273609.0,42273609, 1993,,,,,,21273609.0,101.3029
2611,1268,Galaxy Quest,45000000.0,71423726.0,90523726, 1999,,,,,,45523726.0,101.16383555555555
2612,3049,When the Game Stands Tall,15000000.0,30127963.0,30138912, 2014,,,,,,15138912.0,100.92608000000001
2613,2801,Love Happens,18000000.0,22965110.0,36133014, 2009,,,,,,18133014.0,100.73896666666667
2614,1015,Free Birds,55000000.0,55750480.0,110387072,2013,,,,,,55387072.0,100.70376727272728
2615,1666,License to Wed,35000000.0,43799818.0,70187088,2007,,,,,,35187088.0,100.53453714285713
2616,1048,Superman II,54000000.0,108185706.0,108185706, 1981,,,,,,54185706.0,100.34389999999999
2617,1686,House of Wax,35000000.0,32064800.0,70064800,2005,,,,,,35064800.0,100.18514285714286
2618,57,Tron: Legacy,200000000.0,172062763.0,400062763, 2010,,,,,,200062763.0,100.0313815
2619,5152,Niagara,1250000.0,2500000.0,2500000, 1953,,,,,,1250000.0,100.0
2620,4917,Alexander's Ragtime Band,2000000.0,4000000.0,4000000, 1938,,,,,,2000000.0,100.0
2621,2952,Jennifer's Body,16000000.0,16204793.0,31943401, 2009,,,,,,15943401.0,99.64625625
2622,1367,Les BronzÃ©s 3: amis pour la vie,42000000.0,0.0,83833602, 2006,,,,,,41833602.0,99.6038142857143
2623,4795,Rejsen til Saturn,2700000.0,0.0,5377665, 2008,,,,,,2677665.0,99.17277777777778
2624,338,Kingdom of Heaven,110000000.0,47398413.0,218853353,2005,,,,,,108853353.0,98.95759363636364
2625,569,The Pink Panther,80000000.0,82226474.0,158926474, 2006,,,,,,78926474.0,98.65809250000001
2626,594,Daylight,80000000.0,32908290.0,158908290,1996,,,,,,78908290.0,98.6353625
2627,3629,Get Over It,10000000.0,11560259.0,19860259,2001,,,,,,9860259.0,98.60259
2628,563,The Book of Eli,80000000.0,94835059.0,158750817, 2010,,,,,,78750817.0,98.43852125
2629,2583,Monte Carlo,20000000.0,23186769.0,39686769,2011,,,,,,19686769.0,98.43384499999999
2630,787,Space Cowboys,65000000.0,90454043.0,128874043,2000,,,,,,63874043.0,98.26775846153846
2631,4020,House of the Dead,7000000.0,10199354.0,13860078, 2003,,,,,,6860078.0,98.00111428571428
2632,526,Nutty Professor II: The Klumps,84000000.0,123307945.0,166307945, 2000,,,,,,82307945.0,97.98564880952381
2633,3782,The Contender,9000000.0,17804273.0,17804273, 2000,,,,,,8804273.0,97.82525555555556
2634,784,Step Brothers,65000000.0,100468793.0,128468793, 2008,,,,,,63468793.0,97.64429692307692
2635,2065,We Own the Night,28000000.0,28563179.0,55307857, 2007,,,,,,27307857.0,97.52806071428571
2636,3419,In the Cut,12000000.0,4717455.0,23693646, 2003,,,,,,11693646.0,97.44705
2637,4735,Fish Tank,3000000.0,374675.0,5922292, 2010,,,,,,2922292.0,97.40973333333334
2638,4825,Robot & Frank,2500000.0,3317468.0,4934356, 2012,,,,,,2434356.0,97.37424
2639,3911,Le passÃ©,8000000.0,1335672.0,15752575, 2013,,,,,,7752575.0,96.9071875
2640,4143,Tales from the Hood,6000000.0,11784569.0,11784569, 1995,,,,,,5784569.0,96.40948333333334
2641,723,Wall Street 2: Money Never Sleeps,70000000.0,52474616.0,137431619, 2010,,,,,,67431619.0,96.33088428571429
2642,1687,From Hell,35000000.0,31598308.0,68712365, 2001,,,,,,33712365.0,96.32104285714286
2643,2196,Cobra,25000000.0,49042224.0,49042224, 1986,,,,,,24042224.0,96.168896
2644,4789,Diary of the Dead,2750000.0,952620.0,5394447, 2008,,,,,,2644447.0,96.16170909090908
2645,3190,Poetic Justice,14000000.0,27450453.0,27450453, 1993,,,,,,13450453.0,96.07466428571428
2646,2385,Eddie the Eagle,23000000.0,15789389.0,45060480, 2016,,,,,,22060480.0,95.91513043478261
2647,727,Stardust,70000000.0,38634938.0,137022245, 2007,,,,,,67022245.0,95.74606428571428
2648,324,The Patriot,110000000.0,113330342.0,215300000, 2000,,,,,,105300000.0,95.72727272727273
2649,1484,The Other Boleyn Girl,40000000.0,26814957.0,78269970, 2008,,,,,,38269970.0,95.674925
2650,3396,Wish Upon,12000000.0,14301505.0,23477345, 2017,,,,,,11477345.0,95.64454166666667
2651,3913,Made in Dagenham,8000000.0,1095369.0,15644196, 2010,,,,,,7644196.0,95.55245
2652,3495,Army of Darkness,11000000.0,11502976.0,21502976, 1993,,,,,,10502976.0,95.4816
2653,2131,A Bridge Too Far,26000000.0,50800000.0,50800000, 1977,,,,,,24800000.0,95.38461538461539
2654,3613,The Perfect Man,10000000.0,16535005.0,19535005, 2005,,,,,,9535005.0,95.35005
2655,1078,Alpha,51000000.0,35851379.0,99624873, 2018,,,,,,48624873.0,95.34288823529413
2656,1134,The Book of Life,50000000.0,50151543.0,97651543, 2014,,,,,,47651543.0,95.30308600000001
2657,184,G-Force,150000000.0,119436770.0,292817841, 2009,,,,,,142817841.0,95.211894
2658,1708,The X-Files: I Want to Believe,35000000.0,20982478.0,68170792, 2008,,,,,,33170792.0,94.77369142857142
2659,1564,The Hurricane,38000000.0,50699241.0,73956241, 1999,,,,,,35956241.0,94.62168684210526
2660,4709,Swiss Army Man,3000000.0,4210454.0,5837111, 2016,,,,,,2837111.0,94.57036666666667
2661,531,Hellboy II: The Golden Army,82500000.0,75986503.0,160388063, 2008,,,,,,77888063.0,94.40977333333333
2662,3052,The Object of my Affection,15000000.0,29145924.0,29145924, 1998,,,,,,14145924.0,94.30616
2663,2317,Les petits mouchoirs,25000000.0,205505.0,48530887, 2012,,,,,,23530887.0,94.123548
2664,1979,Dragonball Evolution,30000000.0,9362785.0,58228460, 2009,,,,,,28228460.0,94.09486666666666
2665,4144,Halloween 5: The Revenge of Michael Myers,6000000.0,11642254.0,11642254, 1989,,,,,,5642254.0,94.03756666666668
2666,3789,Glee: The 3D Concert Movie,9000000.0,11862398.0,17462398, 2011,,,,,,8462398.0,94.02664444444444
2667,87,The Legend of Tarzan,180000000.0,126643061.0,348902025,2016,,,,,,168902025.0,93.83445833333333
2668,2943,Joe Dirt,16000000.0,27087695.0,30987695, 2001,,,,,,14987695.0,93.67309375
2669,252,After Earth,130000000.0,60522097.0,251499665, 2013,,,,,,121499665.0,93.46128076923077
2670,221,The Incredible Hulk,137500000.0,134806913.0,265573859, 2008,,,,,,128073859.0,93.14462472727273
2671,2021,Florence Foster Jenkins,29000000.0,27383770.0,56000339, 2016,,,,,,27000339.0,93.1046172413793
2672,1116,Christmas with the Kranks,50000000.0,73701902.0,96469187, 2004,,,,,,46469187.0,92.938374
2673,2706,Admiral,20000000.0,0.0,38585047, 2008,,,,,,18585047.0,92.925235
2674,279,Assassinâs Creed,125000000.0,54647948.0,240759682, 2016,,,,,,115759682.0,92.6077456
2675,3486,Raising Cain,11000000.0,21171695.0,21171695,1992,,,,,,10171695.0,92.46995454545454
2676,4470,Animal Kingdom,4200000.0,1044039.0,8078683, 2010,,,,,,3878683.0,92.34959523809523
2677,407,The LEGO Movie 2: The Second Part,99000000.0,105806508.0,190325698,2019,,,,,,91325698.0,92.2481797979798
2678,2399,Shi Yue Wei Cheng,23000000.0,0.0,44195779, 2011,,,,,,21195779.0,92.15556086956522
2679,1805,A History of Violence,32000000.0,31493782.0,61477797, 2005,,,,,,29477797.0,92.118115625
2680,183,Bee Movie,150000000.0,126631277.0,287594577,2007,,,,,,137594577.0,91.729718
2681,215,Exodus: Gods and Kings,140000000.0,65014513.0,268314513, 2014,,,,,,128314513.0,91.65322357142857
2682,4725,Happiness,3000000.0,2746453.0,5746453, 1998,,,,,,2746453.0,91.54843333333334
2683,3389,Aquamarine,12000000.0,18597342.0,22978953,2006,,,,,,10978953.0,91.491275
2684,288,Ghost Rider,120000000.0,115802596.0,229545589, 2007,,,,,,109545589.0,91.28799083333334
2685,4706,Gallipoli,3000000.0,5732587.0,5732587, 1981,,,,,,2732587.0,91.08623333333334
2686,3380,Rounders,12000000.0,22921898.0,22921898, 1998,,,,,,10921898.0,91.01581666666667
2687,2582,The Covenant,20000000.0,23364784.0,38164784,2006,,,,,,18164784.0,90.82392
2688,3611,Rushmore,10000000.0,17105219.0,19080435, 1998,,,,,,9080435.0,90.80435
2689,276,Batman & Robin,125000000.0,107325195.0,238317814, 1997,,,,,,113317814.0,90.6542512
2690,610,Jack and Jill,79000000.0,74158157.0,150519217, 2011,,,,,,71519217.0,90.53065443037974
2691,4092,The Andromeda Strain,6500000.0,12376563.0,12376563,1971,,,,,,5876563.0,90.40866153846154
2692,4246,Somewhere in Time,5100000.0,9709597.0,9709597,1980,,,,,,4609597.0,90.38425490196079
2693,2580,On the Basis of Sex,20000000.0,24622687.0,38073377, 2018,,,,,,18073377.0,90.366885
2694,509,Memoirs of a Geisha,85000000.0,57010853.0,161510853,2005,,,,,,76510853.0,90.01276823529412
2695,2419,The Informant!,22000000.0,33316821.0,41771168, 2009,,,,,,19771168.0,89.86894545454545
2696,3393,Young Adult,12000000.0,16311571.0,22750356,2011,,,,,,10750356.0,89.5863
2697,326,The Aviator,110000000.0,102608827.0,208370892, 2004,,,,,,98370892.0,89.42808363636362
2698,1677,Mile 22,35000000.0,36108758.0,66295121, 2018,,,,,,31295121.0,89.41463142857144
2699,1141,Silent Hill,50000000.0,46982632.0,94704227, 2006,,,,,,44704227.0,89.408454
2700,290,Charlie's Angels: Full Throttle,120000000.0,100814328.0,227200000, 2003,,,,,,107200000.0,89.33333333333333
2701,4169,Snow Flower and the Secret Fan,6000000.0,1348205.0,11348205, 2011,,,,,,5348205.0,89.13674999999999
2702,894,The Dark Tower,60000000.0,50701325.0,113461527,2017,,,,,,53461527.0,89.102545
2703,3382,Prophecy,12000000.0,22673340.0,22673340, 1979,,,,,,10673340.0,88.9445
2704,4505,The Jerky Boys,4000000.0,7555256.0,7555256,1995,,,,,,3555256.0,88.8814
2705,410,Gangs of New York,97000000.0,77730500.0,183124621, 2002,,,,,,86124621.0,88.78826907216495
2706,1406,The Last of the Mohicans,40000000.0,75505856.0,75505856, 1992,,,,,,35505856.0,88.76464
2707,819,Tian jiang xiong shi,65000000.0,74070.0,122519874,2015,,,,,,57519874.0,88.49211384615384
2708,1431,The Count of Monte Cristo,40000000.0,54228104.0,75389090, 2002,,,,,,35389090.0,88.472725
2709,2544,How Stella Got Her Groove Back,20000000.0,37672944.0,37672944, 1998,,,,,,17672944.0,88.36471999999999
2710,647,Monster House,75000000.0,73661010.0,141267370, 2006,,,,,,66267370.0,88.35649333333333
2711,1227,Bedazzled,48000000.0,37879996.0,90376224, 2000,,,,,,42376224.0,88.2838
2712,467,The Saint,90000000.0,61363304.0,169400000,1997,,,,,,79400000.0,88.22222222222223
2713,1774,Snakes on a Plane,33000000.0,34020814.0,62020814, 2006,,,,,,29020814.0,87.9418606060606
2714,1072,The Thin Red Line,52000000.0,36400491.0,97709034, 1998,,,,,,45709034.0,87.90198846153847
2715,729,Seven Years in Tibet,70000000.0,37945884.0,131445884,1997,,,,,,61445884.0,87.77983428571429
2716,149,Pacific Rim: Uprising,155000000.0,59874525.0,290930148, 2018,,,,,,135930148.0,87.69686967741936
2717,2545,Bill & Ted's Bogus Journey,20000000.0,37537675.0,37537675, 1991,,,,,,17537675.0,87.688375
2718,1760,The Longest Ride,34000000.0,37446117.0,63802928, 2015,,,,,,29802928.0,87.6556705882353
2719,4338,Incarnate,5000000.0,4799774.0,9371036,2016,,,,,,4371036.0,87.42072
2720,2470,Never Back Down,21000000.0,24850922.0,39319801, 2008,,,,,,18319801.0,87.23714761904762
2721,717,Wolf,70000000.0,65011757.0,131011757, 1994,,,,,,61011757.0,87.15965285714286
2722,2200,Goodfellas,25000000.0,46743809.0,46777347, 1990,,,,,,21777347.0,87.109388
2723,1922,The 15:17 to Paris,30000000.0,36276286.0,56096200,2018,,,,,,26096200.0,86.98733333333334
2724,3318,Antwone Fisher,12500000.0,21078145.0,23367586, 2002,,,,,,10867586.0,86.940688
2725,2259,Mary Queen of Scots,25000000.0,16468499.0,46734733,2018,,,,,,21734733.0,86.93893200000001
2726,1667,Donnie Brasco,35000000.0,41954997.0,65303052, 1997,,,,,,30303052.0,86.58014857142857
2727,893,The Boxtrolls,60000000.0,50837305.0,111946251, 2014,,,,,,51946251.0,86.577085
2728,1058,Black Mass,53000000.0,62575678.0,98837872, 2015,,,,,,45837872.0,86.48655094339622
2729,3765,Kites,9200000.0,1685269.0,17155193, 2010,,,,,,7955193.0,86.46948913043478
2730,2022,The Borrowers,29000000.0,22619589.0,54045832, 1998,,,,,,25045832.0,86.36493793103448
2731,2587,Psycho,20000000.0,21541218.0,37226218,1998,,,,,,17226218.0,86.13109
2732,1335,Finding Forrester,43000000.0,51768623.0,80013623, 2000,,,,,,37013623.0,86.0781930232558
2733,200,Mr. Peabody & Sherman,145000000.0,111506430.0,269806430,2014,,,,,,124806430.0,86.0734
2734,1671,Something Borrowed,35000000.0,39046489.0,65084116,2011,,,,,,30084116.0,85.95461714285715
2735,1651,The Benchwarmers,35000000.0,59843754.0,65063726,2006,,,,,,30063726.0,85.89636
2736,1793,Scrooged,32000000.0,59450353.0,59450353, 1988,,,,,,27450353.0,85.782353125
2737,508,The Fast and the Furious: Tokyo Drift,85000000.0,62615510.0,157794205, 2006,,,,,,72794205.0,85.64024117647058
2738,29,The Chronicles of Narnia: Prince Caspian,225000000.0,141621490.0,417341288, 2008,,,,,,192341288.0,85.4850168888889
2739,3533,Housefull,10100000.0,1183658.0,18726300, 2010,,,,,,8626300.0,85.4089108910891
2740,1427,Escape From Planet Earth,40000000.0,57012977.0,74156610, 2013,,,,,,34156610.0,85.391525
2741,1132,Syriana,50000000.0,50824620.0,92690959, 2005,,,,,,42690959.0,85.381918
2742,3487,F.I.S.T,11000000.0,20388920.0,20388920, 1978,,,,,,9388920.0,85.35381818181818
2743,5247,Who Killed the Electric Car?,1000000.0,1678874.0,1849392, 2006,,,,,,849392.0,84.9392
2744,3192,All About the Benjamins,14000000.0,25482931.0,25873145,2002,,,,,,11873145.0,84.80817857142857
2745,69,The Great Gatsby,190000000.0,144840419.0,351040419, 2013,,,,,,161040419.0,84.75811526315789
2746,3055,Love and Basketball,15000000.0,27441122.0,27709625, 2000,,,,,,12709625.0,84.73083333333334
2747,1449,Widows,40000000.0,42402632.0,73866088, 2018,,,,,,33866088.0,84.66521999999999
2748,3298,Youth,13000000.0,2703296.0,24001573,2015,,,,,,11001573.0,84.62748461538462
2749,451,Contact,90000000.0,100920329.0,165900000, 1997,,,,,,75900000.0,84.33333333333334
2750,4606,Gods and Monsters,3500000.0,6451628.0,6451628,1998,,,,,,2951628.0,84.33222857142857
2751,3607,Sugar Hill,10000000.0,18272447.0,18423914, 1994,,,,,,8423914.0,84.23914
2752,1767,Thunder and the House of Magic,34000000.0,4091.0,62582520,2014,,,,,,28582520.0,84.06623529411765
2753,2087,Notes on a Scandal,27500000.0,17510118.0,50578411, 2006,,,,,,23078411.0,83.92149454545455
2754,2626,Burnt,20000000.0,13651946.0,36773510, 2015,,,,,,16773510.0,83.86755000000001
2755,575,Swordfish,80000000.0,69772969.0,147080413,2001,,,,,,67080413.0,83.85051625
2756,2622,Disaster Movie,20000000.0,14190901.0,36720752, 2008,,,,,,16720752.0,83.60376000000001
2757,2761,Ne le dis Ã personne,18500000.0,6198883.0,33954018,2008,,,,,,15454018.0,83.53523243243242
2758,1711,Valiant,35000000.0,19478106.0,64188387, 2005,,,,,,29188387.0,83.39539142857143
2759,1287,Savages,45000000.0,47323100.0,82513490,2012,,,,,,37513490.0,83.36331111111112
2760,3488,Barry Lyndon,11000000.0,20000000.0,20169934,1975,,,,,,9169934.0,83.36303636363637
2761,1609,Hot Tub Time Machine,36000000.0,50269859.0,65967750, 2010,,,,,,29967750.0,83.24375
2762,117,The Polar Express,170000000.0,187224605.0,311365187, 2004,,,,,,141365187.0,83.15599235294118
2763,3059,Ramona and Beezus,15000000.0,26167002.0,27469621, 2010,,,,,,12469621.0,83.13080666666667
2764,973,Dragonheart,57000000.0,51364680.0,104364680, 1996,,,,,,47364680.0,83.0959298245614
2765,3191,Jonah: A VeggieTales Movie,14000000.0,25571351.0,25608779,2002,,,,,,11608779.0,82.91985
2766,60,Terminator Salvation,200000000.0,125322469.0,365491792, 2009,,,,,,165491792.0,82.745896
2767,3384,Just Wright,12000000.0,21540363.0,21867665, 2010,,,,,,9867665.0,82.23054166666667
2768,4381,Mientras duermes,5000000.0,0.0,9109597, 2012,,,,,,4109597.0,82.19194
2769,5081,Blood Simple,1500000.0,1690913.0,2730877, 1985,,,,,,1230877.0,82.05846666666666
2770,228,Rango,135000000.0,123477607.0,245724600,2011,,,,,,110724600.0,82.01822222222222
2771,5354,Time Changer,825000.0,1500711.0,1500711, 2002,,,,,,675711.0,81.90436363636364
2772,2941,Double Impact,16000000.0,29090445.0,29090445,1991,,,,,,13090445.0,81.81528125
2773,231,Teenage Mutant Ninja Turtles: Out of the Shadows,135000000.0,82051601.0,245328374,2016,,,,,,110328374.0,81.72472148148148
2774,910,Planet 51,60000000.0,42194060.0,108996113, 2009,,,,,,48996113.0,81.66018833333332
2775,78,Star Trek Beyond,185000000.0,158848340.0,335802233, 2016,,,,,,150802233.0,81.51472054054054
2776,3494,Frailty,11000000.0,13110448.0,19947280, 2002,,,,,,8947280.0,81.3389090909091
2777,2552,A Very Harold & Kumar 3D Christmas,20000000.0,35061031.0,36265745,2011,,,,,,16265745.0,81.328725
2778,483,The Predator,88000000.0,51024708.0,159487563, 2018,,,,,,71487563.0,81.23586704545454
2779,1600,Space Chimps,37000000.0,30105968.0,67029956, 2008,,,,,,30029956.0,81.16204324324325
2780,4974,Lesbian Vampire Killers,2000000.0,0.0,3620902, 2009,,,,,,1620902.0,81.0451
2781,2466,For Colored Girls,21000000.0,37729698.0,38017873,2010,,,,,,17017873.0,81.03749047619047
2782,462,The Interpreter,90000000.0,72708161.0,162753837, 2005,,,,,,72753837.0,80.83759666666667
2783,2741,"Gone, Baby, Gone",19000000.0,20300218.0,34352162, 2007,,,,,,15352162.0,80.80085263157895
2784,1459,Colombiana,40000000.0,36665854.0,72295262, 2011,,,,,,32295262.0,80.738155
2785,4097,Layer Cake,6500000.0,2339957.0,11745931, 2005,,,,,,5245931.0,80.70663076923077
2786,1721,Lions for Lambs,35000000.0,14998070.0,63211088,2007,,,,,,28211088.0,80.60310857142858
2787,454,The Magnificent Seven,90000000.0,93432655.0,162525156, 2016,,,,,,72525156.0,80.58350666666666
2788,1757,The Darkest Hour,34800000.0,21443494.0,62831715, 2011,,,,,,28031715.0,80.55090517241379
2789,1223,Rat Race,48000000.0,56607223.0,86607223, 2001,,,,,,38607223.0,80.43171458333333
2790,3784,Black Christmas,9000000.0,16235738.0,16235738,2006,,,,,,7235738.0,80.39708888888889
2791,888,ParaNorman,60000000.0,56003051.0,108119662, 2012,,,,,,48119662.0,80.19943666666667
2792,1903,The Three Stooges,30000000.0,44338224.0,54052249, 2012,,,,,,24052249.0,80.17416333333334
2793,5118,Shalako,1455000.0,2620000.0,2620000,1968,,,,,,1165000.0,80.06872852233677
2794,3217,Mr. Turner,14000000.0,3958546.0,25187026, 2014,,,,,,11187026.0,79.90732857142856
2795,1158,Marmaduke,50000000.0,33644788.0,89895930,2010,,,,,,39895930.0,79.79186
2796,2202,Scarface,25000000.0,44942821.0,44942821,1983,,,,,,19942821.0,79.771284
2797,1341,The Mechanic,42500000.0,29121498.0,76347393, 2011,,,,,,33847393.0,79.64092470588236
2798,2942,Baby Boy,16000000.0,28734552.0,28734552, 2001,,,,,,12734552.0,79.59095
2799,1009,Bowfinger,55000000.0,66458769.0,98699769, 1999,,,,,,43699769.0,79.45412545454545
2800,1428,Small Soldiers,40000000.0,55143823.0,71743823, 1998,,,,,,31743823.0,79.3595575
2801,2549,The Black Hole,20000000.0,35841901.0,35841901, 1979,,,,,,15841901.0,79.20950500000001
2802,40,The Golden Compass,205000000.0,70107728.0,367262558,2007,,,,,,162262558.0,79.15246731707317
2803,3749,Adventureland,9800000.0,16044025.0,17553055,2009,,,,,,7753055.0,79.11280612244897
2804,222,Hulk,137000000.0,132177234.0,245075434, 2003,,,,,,108075434.0,78.88717810218978
2805,3193,Exorcist II: The Heretic,14000000.0,25011000.0,25011000, 1977,,,,,,11011000.0,78.64999999999999
2806,1912,Stranger Than Fiction,30000000.0,40435190.0,53572822, 2006,,,,,,23572822.0,78.57607333333333
2807,572,Conspiracy Theory,80000000.0,76118990.0,142783718,1997,,,,,,62783718.0,78.4796475
2808,2885,A Night at the Roxbury,17000000.0,30331165.0,30331165,1998,,,,,,13331165.0,78.41861764705882
2809,1546,Because I Said So,39000000.0,42674040.0,69538833,2007,,,,,,30538833.0,78.30470000000001
2810,72,The Good Dinosaur,187500000.0,123087120.0,333771037, 2015,,,,,,146271037.0,78.01121973333333
2811,4452,The Sweeney,4500000.0,26345.0,8000366,2013,,,,,,3500366.0,77.7859111111111
2812,1935,Mollyâs Game,30000000.0,28780744.0,53296424, 2017,,,,,,23296424.0,77.65474666666667
2813,2625,Crank 2: High Voltage,20000000.0,13684249.0,35472739, 2009,,,,,,15472739.0,77.36369499999999
2814,2551,Selena,20000000.0,35450113.0,35450113, 1997,,,,,,15450113.0,77.25056500000001
2815,1412,Shallow Hal,40000000.0,70836296.0,70836296,2001,,,,,,30836296.0,77.09074
2816,716,Big Fish,70000000.0,66432867.0,123954323, 2003,,,,,,53954323.0,77.07760428571429
2817,3730,The Oxford Murders,10000000.0,4803.0,17704131,2010,,,,,,7704131.0,77.04131
2818,3301,"I Love You, Phillip Morris",13000000.0,2037459.0,23014027,2010,,,,,,10014027.0,77.03097692307692
2819,4154,The Virgin Suicides,6000000.0,4859475.0,10619770, 2000,,,,,,4619770.0,76.99616666666667
2820,504,Tower Heist,85000000.0,78046570.0,150422946,2011,,,,,,65422946.0,76.96817176470589
2821,1300,Revolutionary Road,45000000.0,22951340.0,79604820, 2008,,,,,,34604820.0,76.8996
2822,585,The Legend of Zorro,80000000.0,45575336.0,141475336, 2005,,,,,,61475336.0,76.84417
2823,2006,Konferenz der Tiere,30000000.0,0.0,53048539, 2010,,,,,,23048539.0,76.82846333333333
2824,3839,Haakon Haakonsen,8500000.0,15024232.0,15024232,1991,,,,,,6524232.0,76.75567058823529
2825,2759,The Invention of Lying,18500000.0,18451251.0,32679264,2009,,,,,,14179264.0,76.64467027027027
2826,1122,Shanghai Knights,50000000.0,60470220.0,88316835,2003,,,,,,38316835.0,76.63367
2827,3608,Kit Kittredge: An American Girl,10000000.0,17657973.0,17657973, 2008,,,,,,7657973.0,76.57973
2828,120,Van Helsing,170000000.0,120150546.0,300150546,2004,,,,,,130150546.0,76.55914470588236
2829,1723,The Tree of Life,35000000.0,13305665.0,61721826, 2011,,,,,,26721826.0,76.34807428571429
2830,1890,Message in a Bottle,30000000.0,52880016.0,52880016, 1999,,,,,,22880016.0,76.26671999999999
2831,513,Arthur Christmas,85000000.0,46462469.0,149717124, 2011,,,,,,64717124.0,76.13779294117647
2832,3385,Stir of Echoes,12000000.0,21133087.0,21133087, 1999,,,,,,9133087.0,76.10905833333334
2833,3983,The Omega Code,7200000.0,12610552.0,12678312, 1999,,,,,,5478312.0,76.08766666666666
2834,124,Godzilla: King of the Monsters,170000000.0,85576941.0,299276941, 2019,,,,,,129276941.0,76.0452594117647
2835,431,The Spiderwick Chronicles,92500000.0,71195053.0,162839667, 2008,,,,,,70339667.0,76.04288324324324
2836,2204,The Last Emperor,25000000.0,43984987.0,44005073, 1987,,,,,,19005073.0,76.020292
2837,4148,Pollock,6000000.0,8596914.0,10557291, 2000,,,,,,4557291.0,75.95485
2838,2758,Adaptation,18500000.0,22498520.0,32531759,2002,,,,,,14031759.0,75.84734594594595
2839,3386,Tales from the Crypt: Demon Knight,12000000.0,21089146.0,21089146, 1995,,,,,,9089146.0,75.74288333333334
2840,3167,Elle s'appelait Sarah,14500000.0,7691700.0,25480031, 2011,,,,,,10980031.0,75.72435172413793
2841,1732,The Walk,35000000.0,10161183.0,61492104, 2015,,,,,,26492104.0,75.69172571428572
2842,763,Body of Lies,67500000.0,39394666.0,118556530, 2008,,,,,,51056530.0,75.6393037037037
2843,2473,The Bachelor,21000000.0,21731001.0,36882378,1999,,,,,,15882378.0,75.63037142857144
2844,3609,Invasion U.S.A.,10000000.0,17536256.0,17536256, 1985,,,,,,7536256.0,75.36256
2845,905,First Man,60000000.0,44936545.0,105203825, 2018,,,,,,45203825.0,75.33970833333333
2846,719,The Lego Ninjago Movie,70000000.0,59281555.0,122737201, 2017,,,,,,52737201.0,75.33885857142857
2847,652,Munich,75000000.0,47379090.0,131492772, 2005,,,,,,56492772.0,75.323696
2848,3644,While We're Young,10000000.0,7582065.0,17503828, 2015,,,,,,7503828.0,75.03828
2849,464,Lara Croft: Tomb Raider: The Cradle of Life,90000000.0,65653758.0,157092943, 2003,,,,,,67092943.0,74.54771444444445
2850,529,Charlotte's Web,82500000.0,82985708.0,143985708, 2006,,,,,,61485708.0,74.5281309090909
2851,1476,Grudge Match,40000000.0,29807260.0,69807260, 2013,,,,,,29807260.0,74.51815
2852,3087,U2 3D,15000000.0,12898847.0,26170402, 2008,,,,,,11170402.0,74.46934666666667
2853,2001,Le Petit Nicolas,30000000.0,201857.0,52339566, 2010,,,,,,22339566.0,74.46522
2854,418,Unstoppable,95000000.0,81562942.0,165720921, 2010,,,,,,70720921.0,74.4430747368421
2855,1351,Here Comes the Boom,42000000.0,45290318.0,73239258, 2012,,,,,,31239258.0,74.37918571428571
2856,3610,Roll Bounce,10000000.0,17380866.0,17433072, 2005,,,,,,7433072.0,74.33072
2857,2341,The Fisher King,24000000.0,41798224.0,41798224, 1991,,,,,,17798224.0,74.15926666666667
2858,2269,Fly Me To the Moon,25000000.0,14543943.0,43530281, 2008,,,,,,18530281.0,74.12112400000001
2859,895,The Tuxedo,60000000.0,50586000.0,104429625, 2002,,,,,,44429625.0,74.049375
2860,965,Life,58000000.0,30234022.0,100929666, 2017,,,,,,42929666.0,74.01666551724138
2861,2596,My Best Friend's Girl,20000000.0,19219250.0,34787111, 2008,,,,,,14787111.0,73.935555
2862,831,The American President,62000000.0,60022813.0,107822813, 1995,,,,,,45822813.0,73.9077629032258
2863,897,Under Siege 2: Dark Territory,60000000.0,50024083.0,104324083, 1995,,,,,,44324083.0,73.87347166666667
2864,961,Just Like Heaven,58000000.0,48318130.0,100687083, 2005,,,,,,42687083.0,73.59841896551724
2865,2581,Endless Love,20000000.0,23438250.0,34718173, 2014,,,,,,14718173.0,73.59086500000001
2866,903,Gangster Squad,60000000.0,46000903.0,104100903, 2013,,,,,,44100903.0,73.501505
2867,2140,Brothers,26000000.0,28544157.0,45043870,2009,,,,,,19043870.0,73.24565384615384
2868,4356,The Machinist,5000000.0,1082044.0,8655397, 2004,,,,,,3655397.0,73.10794
2869,460,The Haunted Mansion,90000000.0,75817994.0,155750628, 2003,,,,,,65750628.0,73.05625333333333
2870,5627,Malevolence,200000.0,126021.0,346106, 2004,,,,,,146106.0,73.053
2871,3625,The Matador,10000000.0,12589255.0,17300838, 2005,,,,,,7300838.0,73.00837999999999
2872,2644,Everyone Says I Love You,20000000.0,9725847.0,34600000,1996,,,,,,14600000.0,73.0
2873,486,Seabiscuit,86000000.0,120277854.0,148715342, 2003,,,,,,62715342.0,72.92481627906977
